PackageName,Status,InputPath,OutputPath,OutputBytes,ElapsedMilliseconds
postcss-double-position-gradients--postcss-double-position-gradients-7.0.1,repacked,../data/unpacked_2500/postcss-double-position-gradients--postcss-double-position-gradients-7.0.1,../data/repacked_xz_2500/postcss-double-position-gradients--postcss-double-position-gradients-7.0.1.tar.xz,3764,10.455290990648791
postcss-env-function--postcss-env-function-8.0.0,repacked,../data/unpacked_2500/postcss-env-function--postcss-env-function-8.0.0,../data/repacked_xz_2500/postcss-env-function--postcss-env-function-8.0.0.tar.xz,4168,11.542542008101009
postcss-flexbugs-fixes--postcss-flexbugs-fixes-5.0.2,repacked,../data/unpacked_2500/postcss-flexbugs-fixes--postcss-flexbugs-fixes-5.0.2,../data/repacked_xz_2500/postcss-flexbugs-fixes--postcss-flexbugs-fixes-5.0.2.tar.xz,3368,11.021792000974528
postcss-focus-visible--postcss-focus-visible-11.0.0,repacked,../data/unpacked_2500/postcss-focus-visible--postcss-focus-visible-11.0.0,../data/repacked_xz_2500/postcss-focus-visible--postcss-focus-visible-11.0.0.tar.xz,3760,10.840792005183175
postcss-focus-within--postcss-focus-within-10.0.0,repacked,../data/unpacked_2500/postcss-focus-within--postcss-focus-within-10.0.0,../data/repacked_xz_2500/postcss-focus-within--postcss-focus-within-10.0.0.tar.xz,7016,17.305459012277424
postcss-font-variant--postcss-font-variant-5.0.0,repacked,../data/unpacked_2500/postcss-font-variant--postcss-font-variant-5.0.0,../data/repacked_xz_2500/postcss-font-variant--postcss-font-variant-5.0.0.tar.xz,3372,10.541249997913837
postcss-gap-properties--postcss-gap-properties-7.0.0,repacked,../data/unpacked_2500/postcss-gap-properties--postcss-gap-properties-7.0.0,../data/repacked_xz_2500/postcss-gap-properties--postcss-gap-properties-7.0.0.tar.xz,2744,11.012332994141616
postcss-image-set-function--postcss-image-set-function-8.0.0,repacked,../data/unpacked_2500/postcss-image-set-function--postcss-image-set-function-8.0.0,../data/repacked_xz_2500/postcss-image-set-function--postcss-image-set-function-8.0.0.tar.xz,4988,13.110833009704947
postcss-import--postcss-import-16.1.1,repacked,../data/unpacked_2500/postcss-import--postcss-import-16.1.1,../data/repacked_xz_2500/postcss-import--postcss-import-16.1.1.tar.xz,9632,19.902749991160817
postcss-initial--postcss-initial-3.0.4,repacked,../data/unpacked_2500/postcss-initial--postcss-initial-3.0.4,../data/repacked_xz_2500/postcss-initial--postcss-initial-3.0.4.tar.xz,7264,19.710458000190556
postcss-js--postcss-js-5.1.0,repacked,../data/unpacked_2500/postcss-js--postcss-js-5.1.0,../data/repacked_xz_2500/postcss-js--postcss-js-5.1.0.tar.xz,4624,16.89512500888668
postcss-lab-function--postcss-lab-function-8.0.4,repacked,../data/unpacked_2500/postcss-lab-function--postcss-lab-function-8.0.4,../data/repacked_xz_2500/postcss-lab-function--postcss-lab-function-8.0.4.tar.xz,3976,12.217333991429769
postcss-load-config--postcss-load-config-6.0.1,repacked,../data/unpacked_2500/postcss-load-config--postcss-load-config-6.0.1,../data/repacked_xz_2500/postcss-load-config--postcss-load-config-6.0.1.tar.xz,7012,14.777250005863607
postcss-loader--postcss-loader-8.2.1,repacked,../data/unpacked_2500/postcss-loader--postcss-loader-8.2.1,../data/repacked_xz_2500/postcss-loader--postcss-loader-8.2.1.tar.xz,12348,20.84995798941236
postcss-logical--postcss-logical-9.0.0,repacked,../data/unpacked_2500/postcss-logical--postcss-logical-9.0.0,../data/repacked_xz_2500/postcss-logical--postcss-logical-9.0.0.tar.xz,5952,19.33774999633897
postcss-media-minmax--postcss-media-minmax-5.0.0,repacked,../data/unpacked_2500/postcss-media-minmax--postcss-media-minmax-5.0.0,../data/repacked_xz_2500/postcss-media-minmax--postcss-media-minmax-5.0.0.tar.xz,6736,14.566416997695342
postcss-merge-longhand--postcss-merge-longhand-8.0.0,repacked,../data/unpacked_2500/postcss-merge-longhand--postcss-merge-longhand-8.0.0,../data/repacked_xz_2500/postcss-merge-longhand--postcss-merge-longhand-8.0.0.tar.xz,12988,44.864916999358684
postcss-merge-rules--postcss-merge-rules-8.0.0,repacked,../data/unpacked_2500/postcss-merge-rules--postcss-merge-rules-8.0.0,../data/repacked_xz_2500/postcss-merge-rules--postcss-merge-rules-8.0.0.tar.xz,8820,19.547791001969017
postcss-minify-font-values--postcss-minify-font-values-8.0.0,repacked,../data/unpacked_2500/postcss-minify-font-values--postcss-minify-font-values-8.0.0,../data/repacked_xz_2500/postcss-minify-font-values--postcss-minify-font-values-8.0.0.tar.xz,6744,18.124875001376495
postcss-minify-gradients--postcss-minify-gradients-8.0.0,repacked,../data/unpacked_2500/postcss-minify-gradients--postcss-minify-gradients-8.0.0,../data/repacked_xz_2500/postcss-minify-gradients--postcss-minify-gradients-8.0.0.tar.xz,4064,13.014333002502099
postcss-minify-params--postcss-minify-params-8.0.0,repacked,../data/unpacked_2500/postcss-minify-params--postcss-minify-params-8.0.0,../data/repacked_xz_2500/postcss-minify-params--postcss-minify-params-8.0.0.tar.xz,3736,11.54287499957718
postcss-minify-selectors--postcss-minify-selectors-8.0.1,repacked,../data/unpacked_2500/postcss-minify-selectors--postcss-minify-selectors-8.0.1,../data/repacked_xz_2500/postcss-minify-selectors--postcss-minify-selectors-8.0.1.tar.xz,8296,20.431334007298574
postcss-modules-extract-imports--postcss-modules-extract-imports-3.1.0,repacked,../data/unpacked_2500/postcss-modules-extract-imports--postcss-modules-extract-imports-3.1.0,../data/repacked_xz_2500/postcss-modules-extract-imports--postcss-modules-extract-imports-3.1.0.tar.xz,3972,10.852416002308019
postcss-modules-local-by-default--postcss-modules-local-by-default-4.2.0,repacked,../data/unpacked_2500/postcss-modules-local-by-default--postcss-modules-local-by-default-4.2.0,../data/repacked_xz_2500/postcss-modules-local-by-default--postcss-modules-local-by-default-4.2.0.tar.xz,7152,13.950500011560507
postcss-modules-scope--postcss-modules-scope-3.2.1,repacked,../data/unpacked_2500/postcss-modules-scope--postcss-modules-scope-3.2.1,../data/repacked_xz_2500/postcss-modules-scope--postcss-modules-scope-3.2.1.tar.xz,5576,13.773665996268392
postcss-modules-values--postcss-modules-values-4.0.0,repacked,../data/unpacked_2500/postcss-modules-values--postcss-modules-values-4.0.0,../data/repacked_xz_2500/postcss-modules-values--postcss-modules-values-4.0.0.tar.xz,3784,11.27591700060293
postcss-nested--postcss-nested-7.0.2,repacked,../data/unpacked_2500/postcss-nested--postcss-nested-7.0.2,../data/repacked_xz_2500/postcss-nested--postcss-nested-7.0.2.tar.xz,5108,11.215291000553407
postcss-nesting--postcss-nesting-14.0.0,repacked,../data/unpacked_2500/postcss-nesting--postcss-nesting-14.0.0,../data/repacked_xz_2500/postcss-nesting--postcss-nesting-14.0.0.tar.xz,6916,13.593541996669956
postcss-normalize--postcss-normalize-13.0.1,repacked,../data/unpacked_2500/postcss-normalize--postcss-normalize-13.0.1,../data/repacked_xz_2500/postcss-normalize--postcss-normalize-13.0.1.tar.xz,7304,13.747667006100528
postcss-normalize-charset--postcss-normalize-charset-8.0.0,repacked,../data/unpacked_2500/postcss-normalize-charset--postcss-normalize-charset-8.0.0,../data/repacked_xz_2500/postcss-normalize-charset--postcss-normalize-charset-8.0.0.tar.xz,2752,10.902833004365675
postcss-normalize-display-values--postcss-normalize-display-values-8.0.0,repacked,../data/unpacked_2500/postcss-normalize-display-values--postcss-normalize-display-values-8.0.0,../data/repacked_xz_2500/postcss-normalize-display-values--postcss-normalize-display-values-8.0.0.tar.xz,3176,12.445790998754092
postcss-normalize-positions--postcss-normalize-positions-8.0.0,repacked,../data/unpacked_2500/postcss-normalize-positions--postcss-normalize-positions-8.0.0,../data/repacked_xz_2500/postcss-normalize-positions--postcss-normalize-positions-8.0.0.tar.xz,3496,11.632291993009858
postcss-normalize-repeat-style--postcss-normalize-repeat-style-8.0.0,repacked,../data/unpacked_2500/postcss-normalize-repeat-style--postcss-normalize-repeat-style-8.0.0,../data/repacked_xz_2500/postcss-normalize-repeat-style--postcss-normalize-repeat-style-8.0.0.tar.xz,3504,14.244834004784934
postcss-normalize-string--postcss-normalize-string-8.0.0,repacked,../data/unpacked_2500/postcss-normalize-string--postcss-normalize-string-8.0.0,../data/repacked_xz_2500/postcss-normalize-string--postcss-normalize-string-8.0.0.tar.xz,4400,12.471666996134445
postcss-normalize-timing-functions--postcss-normalize-timing-functions-8.0.0,repacked,../data/unpacked_2500/postcss-normalize-timing-functions--postcss-normalize-timing-functions-8.0.0,../data/repacked_xz_2500/postcss-normalize-timing-functions--postcss-normalize-timing-functions-8.0.0.tar.xz,3112,10.614708007778972
postcss-normalize-unicode--postcss-normalize-unicode-8.0.0,repacked,../data/unpacked_2500/postcss-normalize-unicode--postcss-normalize-unicode-8.0.0,../data/repacked_xz_2500/postcss-normalize-unicode--postcss-normalize-unicode-8.0.0.tar.xz,3504,11.822957996628247
postcss-normalize-url--postcss-normalize-url-8.0.0,repacked,../data/unpacked_2500/postcss-normalize-url--postcss-normalize-url-8.0.0,../data/repacked_xz_2500/postcss-normalize-url--postcss-normalize-url-8.0.0.tar.xz,4760,15.533708996372297
postcss-normalize-whitespace--postcss-normalize-whitespace-8.0.0,repacked,../data/unpacked_2500/postcss-normalize-whitespace--postcss-normalize-whitespace-8.0.0,../data/repacked_xz_2500/postcss-normalize-whitespace--postcss-normalize-whitespace-8.0.0.tar.xz,3032,11.0828750039218
postcss-opacity-percentage--postcss-opacity-percentage-3.0.0,repacked,../data/unpacked_2500/postcss-opacity-percentage--postcss-opacity-percentage-3.0.0,../data/repacked_xz_2500/postcss-opacity-percentage--postcss-opacity-percentage-3.0.0.tar.xz,2508,8.726332991500385
postcss-ordered-values--postcss-ordered-values-8.0.0,repacked,../data/unpacked_2500/postcss-ordered-values--postcss-ordered-values-8.0.0,../data/repacked_xz_2500/postcss-ordered-values--postcss-ordered-values-8.0.0.tar.xz,8940,29.57804199832026
postcss-overflow-shorthand--postcss-overflow-shorthand-7.0.0,repacked,../data/unpacked_2500/postcss-overflow-shorthand--postcss-overflow-shorthand-7.0.0,../data/repacked_xz_2500/postcss-overflow-shorthand--postcss-overflow-shorthand-7.0.0.tar.xz,2784,9.808292001252994
postcss-page-break--postcss-page-break-3.0.4,repacked,../data/unpacked_2500/postcss-page-break--postcss-page-break-3.0.4,../data/repacked_xz_2500/postcss-page-break--postcss-page-break-3.0.4.tar.xz,2640,9.296167001593858
postcss-place--postcss-place-11.0.0,repacked,../data/unpacked_2500/postcss-place--postcss-place-11.0.0,../data/repacked_xz_2500/postcss-place--postcss-place-11.0.0.tar.xz,2900,9.954749999451451
postcss-preset-env--postcss-preset-env-11.3.0,repacked,../data/unpacked_2500/postcss-preset-env--postcss-preset-env-11.3.0,../data/repacked_xz_2500/postcss-preset-env--postcss-preset-env-11.3.0.tar.xz,16108,24.6582919935463
postcss-pseudo-class-any-link--postcss-pseudo-class-any-link-11.0.0,repacked,../data/unpacked_2500/postcss-pseudo-class-any-link--postcss-pseudo-class-any-link-11.0.0,../data/repacked_xz_2500/postcss-pseudo-class-any-link--postcss-pseudo-class-any-link-11.0.0.tar.xz,3740,11.752249993151054
postcss-reduce-initial--postcss-reduce-initial-8.0.0,repacked,../data/unpacked_2500/postcss-reduce-initial--postcss-reduce-initial-8.0.0,../data/repacked_xz_2500/postcss-reduce-initial--postcss-reduce-initial-8.0.0.tar.xz,6124,16.17970800725743
postcss-reduce-transforms--postcss-reduce-transforms-8.0.0,repacked,../data/unpacked_2500/postcss-reduce-transforms--postcss-reduce-transforms-8.0.0,../data/repacked_xz_2500/postcss-reduce-transforms--postcss-reduce-transforms-8.0.0.tar.xz,3520,11.649624997517094
postcss-replace-overflow-wrap--postcss-replace-overflow-wrap-4.0.0,repacked,../data/unpacked_2500/postcss-replace-overflow-wrap--postcss-replace-overflow-wrap-4.0.0,../data/repacked_xz_2500/postcss-replace-overflow-wrap--postcss-replace-overflow-wrap-4.0.0.tar.xz,2232,9.422417002497241
postcss-safe-parser--postcss-safe-parser-7.0.1,repacked,../data/unpacked_2500/postcss-safe-parser--postcss-safe-parser-7.0.1,../data/repacked_xz_2500/postcss-safe-parser--postcss-safe-parser-7.0.1.tar.xz,2780,9.176874998956919
postcss-selector-not--postcss-selector-not-9.0.0,repacked,../data/unpacked_2500/postcss-selector-not--postcss-selector-not-9.0.0,../data/repacked_xz_2500/postcss-selector-not--postcss-selector-not-9.0.0.tar.xz,2880,10.367583992774598
postcss-selector-parser--postcss-selector-parser-7.1.1,repacked,../data/unpacked_2500/postcss-selector-parser--postcss-selector-parser-7.1.1,../data/repacked_xz_2500/postcss-selector-parser--postcss-selector-parser-7.1.1.tar.xz,37268,52.77379200560972
postcss-svgo--postcss-svgo-8.0.0,repacked,../data/unpacked_2500/postcss-svgo--postcss-svgo-8.0.0,../data/repacked_xz_2500/postcss-svgo--postcss-svgo-8.0.0.tar.xz,5256,13.808250005240552
postcss-unique-selectors--postcss-unique-selectors-8.0.0,repacked,../data/unpacked_2500/postcss-unique-selectors--postcss-unique-selectors-8.0.0,../data/repacked_xz_2500/postcss-unique-selectors--postcss-unique-selectors-8.0.0.tar.xz,2852,11.666833001072519
postcss-value-parser--postcss-value-parser-4.2.0,repacked,../data/unpacked_2500/postcss-value-parser--postcss-value-parser-4.2.0,../data/repacked_xz_2500/postcss-value-parser--postcss-value-parser-4.2.0.tar.xz,7756,16.218874996411614
postgres-array--postgres-array-3.0.4,repacked,../data/unpacked_2500/postgres-array--postgres-array-3.0.4,../data/repacked_xz_2500/postgres-array--postgres-array-3.0.4.tar.xz,2888,9.920124997734092
postgres-bytea--postgres-bytea-3.0.0,repacked,../data/unpacked_2500/postgres-bytea--postgres-bytea-3.0.0,../data/repacked_xz_2500/postgres-bytea--postgres-bytea-3.0.0.tar.xz,3804,11.020540987374261
postgres-date--postgres-date-2.1.0,repacked,../data/unpacked_2500/postgres-date--postgres-date-2.1.0,../data/repacked_xz_2500/postgres-date--postgres-date-2.1.0.tar.xz,3460,10.803166995174251
postgres-interval--postgres-interval-4.0.2,repacked,../data/unpacked_2500/postgres-interval--postgres-interval-4.0.2,../data/repacked_xz_2500/postgres-interval--postgres-interval-4.0.2.tar.xz,3540,10.536333007621579
prebuild-install--prebuild-install-7.1.3,repacked,../data/unpacked_2500/prebuild-install--prebuild-install-7.1.3,../data/repacked_xz_2500/prebuild-install--prebuild-install-7.1.3.tar.xz,10792,18.303375007235445
prelude-ls--prelude-ls-1.2.1,repacked,../data/unpacked_2500/prelude-ls--prelude-ls-1.2.1,../data/repacked_xz_2500/prelude-ls--prelude-ls-1.2.1.tar.xz,8744,16.44220799789764
prepend-http--prepend-http-4.0.0,repacked,../data/unpacked_2500/prepend-http--prepend-http-4.0.0,../data/repacked_xz_2500/prepend-http--prepend-http-4.0.0.tar.xz,2124,9.114500004216097
preserve--preserve-0.2.0,repacked,../data/unpacked_2500/preserve--preserve-0.2.0,../data/repacked_xz_2500/preserve--preserve-0.2.0.tar.xz,3752,11.677500006044284
prettier--prettier-3.8.3,repacked,../data/unpacked_2500/prettier--prettier-3.8.3,../data/repacked_xz_2500/prettier--prettier-3.8.3.tar.xz,947932,1617.5253330002306
pretty-bytes--pretty-bytes-7.1.0,repacked,../data/unpacked_2500/pretty-bytes--pretty-bytes-7.1.0,../data/repacked_xz_2500/pretty-bytes--pretty-bytes-7.1.0.tar.xz,4608,11.039790988434106
pretty-error--pretty-error-4.0.0,repacked,../data/unpacked_2500/pretty-error--pretty-error-4.0.0,../data/repacked_xz_2500/pretty-error--pretty-error-4.0.0.tar.xz,14656,26.01170899288263
pretty-format--pretty-format-30.4.1,repacked,../data/unpacked_2500/pretty-format--pretty-format-30.4.1,../data/repacked_xz_2500/pretty-format--pretty-format-30.4.1.tar.xz,13768,20.47087499522604
prismjs--prismjs-1.30.0,repacked,../data/unpacked_2500/prismjs--prismjs-1.30.0,../data/repacked_xz_2500/prismjs--prismjs-1.30.0.tar.xz,398252,645.1804579992313
private--private-0.1.8,repacked,../data/unpacked_2500/private--private-0.1.8,../data/repacked_xz_2500/private--private-0.1.8.tar.xz,5240,11.66699999885168
proc-log--proc-log-7.0.0,repacked,../data/unpacked_2500/proc-log--proc-log-7.0.0,../data/repacked_xz_2500/proc-log--proc-log-7.0.0.tar.xz,4144,11.544374996447004
process--process-0.11.10,repacked,../data/unpacked_2500/process--process-0.11.10,../data/repacked_xz_2500/process--process-0.11.10.tar.xz,4660,12.501667006290518
process-nextick-args--process-nextick-args-2.0.1,repacked,../data/unpacked_2500/process-nextick-args--process-nextick-args-2.0.1,../data/repacked_xz_2500/process-nextick-args--process-nextick-args-2.0.1.tar.xz,1796,8.204333993489854
process-warning--process-warning-5.0.0,repacked,../data/unpacked_2500/process-warning--process-warning-5.0.0,../data/repacked_xz_2500/process-warning--process-warning-5.0.0.tar.xz,7192,19.83870900585316
progress--progress-2.0.3,repacked,../data/unpacked_2500/progress--progress-2.0.3,../data/repacked_xz_2500/progress--progress-2.0.3.tar.xz,5948,12.997499987250194
promise--promise-8.3.0,repacked,../data/unpacked_2500/promise--promise-8.3.0,../data/repacked_xz_2500/promise--promise-8.3.0.tar.xz,13588,33.38137500395533
promise-inflight--promise-inflight-1.0.1,repacked,../data/unpacked_2500/promise-inflight--promise-inflight-1.0.1,../data/repacked_xz_2500/promise-inflight--promise-inflight-1.0.1.tar.xz,1804,8.79345799330622
promise-retry--promise-retry-2.0.1,repacked,../data/unpacked_2500/promise-retry--promise-retry-2.0.1,../data/repacked_xz_2500/promise-retry--promise-retry-2.0.1.tar.xz,4124,12.383833003696054
prompts--prompts-2.4.2,repacked,../data/unpacked_2500/prompts--prompts-2.4.2,../data/repacked_xz_2500/prompts--prompts-2.4.2.tar.xz,25944,55.55558399646543
prop-types--prop-types-15.8.1,repacked,../data/unpacked_2500/prop-types--prop-types-15.8.1,../data/repacked_xz_2500/prop-types--prop-types-15.8.1.tar.xz,16592,26.77566700731404
property-information--property-information-7.1.0,repacked,../data/unpacked_2500/property-information--property-information-7.1.0,../data/repacked_xz_2500/property-information--property-information-7.1.0.tar.xz,21160,55.649834001087584
proto-list--proto-list-1.2.4,repacked,../data/unpacked_2500/proto-list--proto-list-1.2.4,../data/repacked_xz_2500/proto-list--proto-list-1.2.4.tar.xz,2268,9.884833998512477
protobufjs--protobufjs-8.4.2,repacked,../data/unpacked_2500/protobufjs--protobufjs-8.4.2,../data/repacked_xz_2500/protobufjs--protobufjs-8.4.2.tar.xz,210836,611.9554169999901
proxy-addr--proxy-addr-2.0.7,repacked,../data/unpacked_2500/proxy-addr--proxy-addr-2.0.7,../data/repacked_xz_2500/proxy-addr--proxy-addr-2.0.7.tar.xz,5328,11.680208990583196
proxy-from-env--proxy-from-env-2.1.0,repacked,../data/unpacked_2500/proxy-from-env--proxy-from-env-2.1.0,../data/repacked_xz_2500/proxy-from-env--proxy-from-env-2.1.0.tar.xz,5292,11.549999995622784
prr--prr-1.0.1,repacked,../data/unpacked_2500/prr--prr-1.0.1,../data/repacked_xz_2500/prr--prr-1.0.1.tar.xz,3480,10.549582992098294
pseudomap--pseudomap-1.0.2,repacked,../data/unpacked_2500/pseudomap--pseudomap-1.0.2,../data/repacked_xz_2500/pseudomap--pseudomap-1.0.2.tar.xz,3636,10.449499997776002
psl--psl-1.15.0,repacked,../data/unpacked_2500/psl--psl-1.15.0,../data/repacked_xz_2500/psl--psl-1.15.0.tar.xz,72936,129.61491699388716
public-encrypt--public-encrypt-4.0.3,repacked,../data/unpacked_2500/public-encrypt--public-encrypt-4.0.3,../data/repacked_xz_2500/public-encrypt--public-encrypt-4.0.3.tar.xz,13288,24.252084011095576
pump--pump-3.0.4,repacked,../data/unpacked_2500/pump--pump-3.0.4,../data/repacked_xz_2500/pump--pump-3.0.4.tar.xz,3936,13.584957996499725
pumpify--pumpify-2.0.1,repacked,../data/unpacked_2500/pumpify--pumpify-2.0.1,../data/repacked_xz_2500/pumpify--pumpify-2.0.1.tar.xz,3508,11.05874999484513
punycode--punycode-2.3.1,repacked,../data/unpacked_2500/punycode--punycode-2.3.1,../data/repacked_xz_2500/punycode--punycode-2.3.1.tar.xz,7260,15.376332987216301
q--q-1.5.1,repacked,../data/unpacked_2500/q--q-1.5.1,../data/repacked_xz_2500/q--q-1.5.1.tar.xz,33148,37.0468329929281
qs--qs-6.15.2,repacked,../data/unpacked_2500/qs--qs-6.15.2,../data/repacked_xz_2500/qs--qs-6.15.2.tar.xz,57824,73.3745000034105
query-string--query-string-9.3.1,repacked,../data/unpacked_2500/query-string--query-string-9.3.1,../data/repacked_xz_2500/query-string--query-string-9.3.1.tar.xz,11024,20.247249995009042
querystring--querystring-0.2.1,repacked,../data/unpacked_2500/querystring--querystring-0.2.1,../data/repacked_xz_2500/querystring--querystring-0.2.1.tar.xz,3436,10.983709013089538
querystring-es3--querystring-es3-0.2.1,repacked,../data/unpacked_2500/querystring-es3--querystring-es3-0.2.1,../data/repacked_xz_2500/querystring-es3--querystring-es3-0.2.1.tar.xz,4812,13.83262500166893
querystringify--querystringify-2.2.0,repacked,../data/unpacked_2500/querystringify--querystringify-2.2.0,../data/repacked_xz_2500/querystringify--querystringify-2.2.0.tar.xz,3160,9.58504200389143
queue-microtask--queue-microtask-1.2.3,repacked,../data/unpacked_2500/queue-microtask--queue-microtask-1.2.3,../data/repacked_xz_2500/queue-microtask--queue-microtask-1.2.3.tar.xz,3708,10.201458004303277
quick-format-unescaped--quick-format-unescaped-4.0.4,repacked,../data/unpacked_2500/quick-format-unescaped--quick-format-unescaped-4.0.4,../data/repacked_xz_2500/quick-format-unescaped--quick-format-unescaped-4.0.4.tar.xz,4388,13.595917000202462
quick-lru--quick-lru-7.3.0,repacked,../data/unpacked_2500/quick-lru--quick-lru-7.3.0,../data/repacked_xz_2500/quick-lru--quick-lru-7.3.0.tar.xz,5940,12.851749997935258
raf--raf-3.4.1,repacked,../data/unpacked_2500/raf--raf-3.4.1,../data/repacked_xz_2500/raf--raf-3.4.1.tar.xz,3764,11.10862499626819
ramda--ramda-0.32.0,repacked,../data/unpacked_2500/ramda--ramda-0.32.0,../data/repacked_xz_2500/ramda--ramda-0.32.0.tar.xz,132644,456.2536659941543
randomatic--randomatic-3.1.1,repacked,../data/unpacked_2500/randomatic--randomatic-3.1.1,../data/repacked_xz_2500/randomatic--randomatic-3.1.1.tar.xz,4696,11.45633299893234
randombytes--randombytes-2.1.0,repacked,../data/unpacked_2500/randombytes--randombytes-2.1.0,../data/repacked_xz_2500/randombytes--randombytes-2.1.0.tar.xz,2736,9.890790999634191
randomfill--randomfill-1.0.4,repacked,../data/unpacked_2500/randomfill--randomfill-1.0.4,../data/repacked_xz_2500/randomfill--randomfill-1.0.4.tar.xz,2908,10.08320800610818
range-parser--range-parser-1.2.1,repacked,../data/unpacked_2500/range-parser--range-parser-1.2.1,../data/repacked_xz_2500/range-parser--range-parser-1.2.1.tar.xz,3640,9.785208007087931
raw-body--raw-body-3.0.2,repacked,../data/unpacked_2500/raw-body--raw-body-3.0.2,../data/repacked_xz_2500/raw-body--raw-body-3.0.2.tar.xz,6168,12.445000000298023
rc--rc-1.2.8,repacked,../data/unpacked_2500/rc--rc-1.2.8,../data/repacked_xz_2500/rc--rc-1.2.8.tar.xz,7316,15.310666000004858
rc-util--rc-util-5.44.4,repacked,../data/unpacked_2500/rc-util--rc-util-5.44.4,../data/repacked_xz_2500/rc-util--rc-util-5.44.4.tar.xz,35660,93.97966699907556
react--react-19.2.6,repacked,../data/unpacked_2500/react--react-19.2.6,../data/repacked_xz_2500/react--react-19.2.6.tar.xz,16100,40.827208998962305
react-app-polyfill--react-app-polyfill-3.0.0,repacked,../data/unpacked_2500/react-app-polyfill--react-app-polyfill-3.0.0,../data/repacked_xz_2500/react-app-polyfill--react-app-polyfill-3.0.0.tar.xz,2892,10.041457993793301
react-dev-utils--react-dev-utils-12.0.1,repacked,../data/unpacked_2500/react-dev-utils--react-dev-utils-12.0.1,../data/repacked_xz_2500/react-dev-utils--react-dev-utils-12.0.1.tar.xz,30376,40.888959003495984
react-dom--react-dom-19.2.6,repacked,../data/unpacked_2500/react-dom--react-dom-19.2.6,../data/repacked_xz_2500/react-dom--react-dom-19.2.6.tar.xz,290348,1331.6091659944504
react-error-overlay--react-error-overlay-6.1.0,repacked,../data/unpacked_2500/react-error-overlay--react-error-overlay-6.1.0,../data/repacked_xz_2500/react-error-overlay--react-error-overlay-6.1.0.tar.xz,107480,85.75408400793094
react-fast-compare--react-fast-compare-3.2.2,repacked,../data/unpacked_2500/react-fast-compare--react-fast-compare-3.2.2,../data/repacked_xz_2500/react-fast-compare--react-fast-compare-3.2.2.tar.xz,6100,12.285749995498918
react-is--react-is-19.2.6,repacked,../data/unpacked_2500/react-is--react-is-19.2.6,../data/repacked_xz_2500/react-is--react-is-19.2.6.tar.xz,3236,10.72208400000818
react-lifecycles-compat--react-lifecycles-compat-3.0.4,repacked,../data/unpacked_2500/react-lifecycles-compat--react-lifecycles-compat-3.0.4,../data/repacked_xz_2500/react-lifecycles-compat--react-lifecycles-compat-3.0.4.tar.xz,5808,15.06537500245031
react-redux--react-redux-9.3.0,repacked,../data/unpacked_2500/react-redux--react-redux-9.3.0,../data/repacked_xz_2500/react-redux--react-redux-9.3.0.tar.xz,54776,139.02874999621417
react-refresh--react-refresh-0.18.0,repacked,../data/unpacked_2500/react-refresh--react-refresh-0.18.0,../data/repacked_xz_2500/react-refresh--react-refresh-0.18.0.tar.xz,9316,22.207041998626664
react-remove-scroll--react-remove-scroll-2.7.2,repacked,../data/unpacked_2500/react-remove-scroll--react-remove-scroll-2.7.2,../data/repacked_xz_2500/react-remove-scroll--react-remove-scroll-2.7.2.tar.xz,13132,39.85383299004752
react-remove-scroll-bar--react-remove-scroll-bar-2.3.8,repacked,../data/unpacked_2500/react-remove-scroll-bar--react-remove-scroll-bar-2.3.8,../data/repacked_xz_2500/react-remove-scroll-bar--react-remove-scroll-bar-2.3.8.tar.xz,5336,18.977207990246825
react-router--react-router-7.15.1,repacked,../data/unpacked_2500/react-router--react-router-7.15.1,../data/repacked_xz_2500/react-router--react-router-7.15.1.tar.xz,191604,678.897459001746
react-router-dom--react-router-dom-7.15.1,repacked,../data/unpacked_2500/react-router-dom--react-router-dom-7.15.1,../data/repacked_xz_2500/react-router-dom--react-router-dom-7.15.1.tar.xz,2556,10.709792011766694
react-scripts--react-scripts-5.0.1,repacked,../data/unpacked_2500/react-scripts--react-scripts-5.0.1,../data/repacked_xz_2500/react-scripts--react-scripts-5.0.1.tar.xz,30008,39.73658400354907
react-style-singleton--react-style-singleton-2.2.3,repacked,../data/unpacked_2500/react-style-singleton--react-style-singleton-2.2.3,../data/repacked_xz_2500/react-style-singleton--react-style-singleton-2.2.3.tar.xz,4900,18.005916994297877
react-transition-group--react-transition-group-4.4.5,repacked,../data/unpacked_2500/react-transition-group--react-transition-group-4.4.5,../data/repacked_xz_2500/react-transition-group--react-transition-group-4.4.5.tar.xz,35344,58.53641600697301
read-cache--read-cache-1.0.0,repacked,../data/unpacked_2500/read-cache--read-cache-1.0.0,../data/repacked_xz_2500/read-cache--read-cache-1.0.0.tar.xz,2036,9.604916995158419
read-chunk--read-chunk-5.0.0,repacked,../data/unpacked_2500/read-chunk--read-chunk-5.0.0,../data/repacked_xz_2500/read-chunk--read-chunk-5.0.0.tar.xz,2104,8.437583994236775
read-pkg--read-pkg-10.1.0,repacked,../data/unpacked_2500/read-pkg--read-pkg-10.1.0,../data/repacked_xz_2500/read-pkg--read-pkg-10.1.0.tar.xz,2672,9.27287500235252
read-pkg-up--read-pkg-up-11.0.0,repacked,../data/unpacked_2500/read-pkg-up--read-pkg-up-11.0.0,../data/repacked_xz_2500/read-pkg-up--read-pkg-up-11.0.0.tar.xz,2480,8.85008298791945
